utterance,response,response_time,speaker,responder,utterance_time,start_time,error,age,past_tense,plural,overlap,source_file
 hey I got work I gotta go go see gotta get the gotta get the baby, okay,0.0,CHI,RYA,10.32400000000007,1585.758,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 okay, xxx baby,0.0,RYA,CHI,0.7319999999999709,1596.082,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 xxx baby, there's a stick in there,0.0,CHI,CHI,3.007999999999811,1596.814,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 there's a stick in there, there's a stick in there,0.0,CHI,CHI,2.8430000000000746,1599.822,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 there's a stick in there, uhoh,0.0,CHI,RYA,2.7950000000000728,1602.665,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 uhoh, so what do you think about your new baby,0.0,RYA,RYA,0.5480000000000018,1605.46,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 so what do you think about your new baby, a xxx on there,0.0,RYA,CHI,2.793999999999869,1606.008,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 a xxx on there, what do you think about your new baby brother Ben,0.0,CHI,RYA,3.3910000000000764,1608.802,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 what do you think about your new baby brother Ben, hey xxx,0.0,RYA,CHI,2.5440000000000964,1612.193,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 hey xxx, sister,-2.974999999999909,CHI,MOT,2.974999999999909,1614.737,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 sister, oh sister I didn't I didn't know,0.0,MOT,RYA,2.5269999999998163,1614.737,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 oh sister I didn't I didn't know, help that baby,0.0,RYA,CHI,2.36200000000008,1617.264,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 help that baby, help the baby,0.0,CHI,CHI,1.94399999999996,1619.626,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 help the baby, you thought there was gonna be a brother right,0.0,CHI,RYA,3.408000000000129,1621.57,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 you thought there was gonna be a brother right, no no we thought it was gonna be a girl,0.0,RYA,MOT,2.19399999999996,1624.978,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 no no we thought it was gonna be a girl, help that baby help that baby,-1.5460000000000491,MOT,CHI,1.5460000000000491,1627.172,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 help that baby help that baby, oh okay,-0.6599999999998545,CHI,RYA,2.3599999999999,1627.172,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 oh okay, he thought it was gonna be a boy,0.0,RYA,MOT,0.5,1628.872,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 he thought it was gonna be a boy, I need help,-1.69399999999996,MOT,CHI,1.69399999999996,1629.372,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 I need help, oh he said it was gonna be a brother,0.0,CHI,RYA,1.3969999999999345,1629.372,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 oh he said it was gonna be a brother, help baby,-1.7789999999999964,RYA,CHI,1.7789999999999964,1630.769,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 help baby, xxx,0.0,CHI,CHI,1.9629999999999654,1630.769,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 xxx, that's a,0.0,CHI,RYA,1.69399999999996,1632.732,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 that's a, you can't always rely on him,0.0,RYA,MOT,0.5330000000001291,1634.426,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 you can't always rely on him, so you have a new sister Ben,4.0,MOT,RYA,1.1469999999999345,1634.959,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 so you have a new sister Ben, you have a new sister,5.0,RYA,RYA,3.4149999999999636,1640.106,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 you have a new sister, yeah I'm a gonna get that baby,0.0,RYA,CHI,2.2770000000000437,1648.521,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah I'm a gonna get that baby, oh baby,0.0,CHI,CHI,4.1749999999999545,1650.798,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 oh baby, don't drop the baby,0.0,CHI,MOT,2.9090000000001055,1654.973,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 don't drop the baby, yeah,0.0,MOT,RYA,2.1109999999998763,1657.882,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah, be careful with the baby right,0.0,RYA,RYA,0.5650000000000546,1659.993,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 be careful with the baby right, and the baby will cry,0.0,RYA,CHI,2.5270000000000437,1660.558,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 and the baby will cry, the baby will cry,0.0,CHI,RYA,2.02800000000002,1663.085,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 the baby will cry, oh the baby's crying I better I better rock the baby,0.0,RYA,RYA,1.2290000000000418,1665.113,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 oh the baby's crying I better I better rock the baby, what is this,0.0,RYA,CHI,6.567999999999984,1666.342,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 what is this, I'm gonna go make some pizza,0.0,CHI,CHI,1.7959999999998217,1672.91,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 I'm gonna go make some pizza, okay,0.0,CHI,RYA,3.324000000000069,1674.706,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 okay, and I'm the mom,0.0,RYA,CHI,1.2480000000000473,1678.03,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 and I'm the mom, I'm the mom,0.0,CHI,CHI,3.574000000000069,1679.278,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 I'm the mom, you're the mom,0.0,CHI,RYA,2.0949999999998,1682.852,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 you're the mom, yeah,0.0,RYA,CHI,0.8140000000000782,1684.947,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah, will you take this baby,0.0,CHI,RYA,0.9819999999999709,1685.761,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 will you take this baby, she's still crying,0.0,RYA,RYA,1.4790000000000418,1686.743,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 she's still crying, yeah okay,0.0,RYA,CHI,1.1959999999999127,1688.222,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah okay, I don't know what to do,0.0,CHI,RYA,3.908000000000129,1689.418,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 I don't know what to do, you can't hold the baby,0.0,RYA,CHI,1.0629999999998745,1693.326,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 you can't hold the baby, oop,10.0,CHI,RYA,2.4440000000001874,1694.389,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 oop, oh the baby,0.0,RYA,CHI,0.6219999999998436,1706.833,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 oh the baby, we we dropped the baby,0.0,CHI,RYA,1.5460000000000491,1707.455,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 we we dropped the baby, that's not good,0.0,RYA,RYA,3.1929999999999836,1709.001,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 that's not good, I'm not leaving the baby with you two,0.0,RYA,MOT,1.2789999999999964,1712.194,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 I'm not leaving the baby with you two, ah,0.0,MOT,CHI,1.4629999999999654,1713.473,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 ah, ah,0.0,CHI,CHI,3.5260000000000673,1714.936,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 ah, what's happening Mom,-1.0,CHI,RYA,3.3070000000000164,1718.462,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 what's happening Mom, what's happening,0.0,RYA,RYA,1.7129999999999654,1720.769,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 what's happening, her is fallin,0.0,RYA,CHI,2.19399999999996,1722.482,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 her is fallin, she's falling why,0.0,CHI,RYA,2.6760000000001583,1724.676,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 she's falling why, I caught her,3.0,RYA,RYA,1.33199999999988,1727.352,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 I caught her, are you okay,2.0,RYA,RYA,1.5199999999999818,1731.684,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 are you okay, yeah,0.0,RYA,CHI,1.6290000000001328,1735.204,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah, oops,0.0,CHI,RYA,1.7970000000000255,1736.833,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 oops, I'm gonna tell your wife,0.0,RYA,MOT,3.2399999999997817,1738.63,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 I'm gonna tell your wife, I'm the mean one,0.0,MOT,CHI,0.7320000000001983,1741.87,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 I'm the mean one, you're the mean one,0.0,CHI,RYA,3.990000000000009,1742.602,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 you're the mean one, yeah,0.0,RYA,CHI,1.3969999999999345,1746.592,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah, well you better stay away from my baby,0.0,CHI,RYA,0.9649999999999181,1747.989,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 well you better stay away from my baby, yeah and I'll get your baby,0.0,RYA,CHI,2.6749999999999545,1748.954,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah and I'll get your baby, no,0.0,CHI,RYA,5.637000000000171,1751.629,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 no, in here,0.0,RYA,CHI,0.7309999999999945,1757.266,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 in here, no,0.0,CHI,RYA,0.5660000000000309,1757.997,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 no, two boys,0.0,RYA,CHI,1.6289999999999054,1758.563,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 two boys, don't get don't get my boys,0.0,CHI,RYA,2.1110000000001037,1760.192,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 don't get don't get my boys, they're they're bad guys,0.0,RYA,CHI,1.3799999999998818,1762.303,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 they're they're bad guys, they're bad guys,0.0,CHI,RYA,5.036000000000058,1763.683,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 they're bad guys, xxx on top your house,0.0,RYA,CHI,2.6269999999999527,1768.719,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 xxx on top your house, hey come down off my house,0.0,CHI,RYA,2.492999999999938,1771.346,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 hey come down off my house, come down off there,0.0,RYA,RYA,2.4450000000001637,1773.839,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 come down off there, I'm a good guy now,0.0,RYA,CHI,3.7399999999997817,1776.284,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 I'm a good guy now, you're a good guy,0.0,CHI,RYA,2.4440000000001874,1780.024,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 you're a good guy, yeah,0.0,RYA,CHI,1.4629999999999654,1782.468,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah, oh well well welcome,0.0,CHI,RYA,0.83199999999988,1783.931,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 oh well well welcome, bye xxx,0.0,RYA,CHI,1.844000000000051,1784.763,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 bye xxx, bye,0.0,CHI,CHI,2.877999999999929,1786.607,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 bye, you're just gonna stay in that trunk,0.0,CHI,RYA,2.2430000000001655,1789.485,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 you're just gonna stay in that trunk, the mean the xxx the mean guys are gon going to take him,0.0,RYA,CHI,3.0909999999998945,1791.728,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 the mean the xxx the mean guys are gon going to take him, ah someone help me,0.0,CHI,CHI,6.91800000000012,1794.819,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 ah someone help me, ah someone help me,0.0,CHI,CHI,3.8889999999998963,1801.737,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 ah someone help me, somebody help you need help,0.0,CHI,RYA,1.8790000000001328,1805.626,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 somebody help you need help, yeah,0.0,RYA,CHI,2.0279999999997926,1807.505,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah, what should I do,0.0,CHI,RYA,0.7320000000001983,1809.533,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 what should I do, xxx,0.0,RYA,CHI,1.3789999999999054,1810.265,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 xxx, okay here you go,0.0,CHI,RYA,3.1099999999999,1811.644,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 okay here you go, thanks,0.0,RYA,CHI,2.1770000000001346,1814.754,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 thanks, you're wel you're welcome,0.0,CHI,RYA,0.9819999999999709,1816.931,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 you're wel you're welcome, hey get the word out,0.0,RYA,CHI,2.1109999999998763,1817.913,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 hey get the word out, ah I'm,0.0,CHI,CHI,0.7310000000002219,1820.024,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 ah I'm, uhoh,0.0,CHI,RYA,4.80399999999986,1820.755,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 uhoh, let me pull you out,0.0,RYA,RYA,0.7980000000000018,1825.559,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 let me pull you out, ah,0.0,RYA,CHI,2.7770000000000437,1826.357,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 ah, ah,0.0,CHI,CHI,3.6569999999999254,1829.134,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 ah, ah,0.0,CHI,CHI,2.1950000000001637,1832.791,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 ah, what's happening,-1.8129999999998745,CHI,RYA,1.8129999999998745,1834.986,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 what's happening, oh Ben,0.0,RYA,MOT,1.9629999999999654,1834.986,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 oh Ben, ah there alligators down there,0.0,MOT,CHI,1.0459999999998217,1836.949,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 ah there alligators down there, there's what down there,0.0,CHI,RYA,4.722000000000207,1837.995,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 there's what down there, alligators down there,0.0,RYA,CHI,1.1299999999998818,1842.717,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 alligators down there, alligators,0.0,CHI,RYA,1.6300000000001091,1843.847,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 alligators, ah,0.0,RYA,CHI,0.5639999999998508,1845.477,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 ah, here grab my hand,0.0,CHI,RYA,2.4450000000001637,1846.041,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 here grab my hand, grunts whoo that was close,0.0,RYA,RYA,2.061999999999898,1848.486,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
